"","log2FoldChange","padj"
"YGR038W",0.287217212945587,0.0135056588911678
"YOR251C",0.1857391863037,0.0135768140764512
"YPL222W",0.102321666310671,0.0137305917911668
"YPR124W",-0.184567009654486,0.013790841291188
"YGL129C",-0.189034104228286,0.0138052910069595
"YML003W",-0.419705097816147,0.0138107127145535
"YMR246W",0.0599119072546488,0.0138405977859585
"YLR384C",-0.139238837416097,0.0138478352144894
"YMR014W",-0.175373793585059,0.0139082235293698
"YHR007C-A",0.49451790420535,0.0139098143096608
"YBR006W",0.174789639379906,0.0139475542688193
"YPL113C",0.179649328716304,0.0140486264541768
"YLL048C",-0.143270362787847,0.0140631343145724
"YOR020C",0.106721910289672,0.0141008645304605
"YLR442C",-0.221573128016737,0.0141335381099274
"YDR117C",-0.233914537547618,0.0142713948927923
"YJR060W",0.178979932652331,0.0143117475128156
"YKL135C",-0.176472364996438,0.0143566054930358
"YBR057C",-0.168238320754921,0.0145463133686873
"YOL135C",0.228451152979097,0.0145630211046303
"YMR121C",0.175142494041916,0.0145663442936657
"YGR217W",-0.272884455026014,0.0146664077398151
"YJR043C",-0.256147194456775,0.0146829520798785
"YER044C",-0.173992983696039,0.0146962508294264
"YGR274C",-0.179991657963671,0.0147235030952406
"YDR225W",0.123743691113923,0.0148215270231747
"YDR183W",-0.315642439189385,0.0148299064267201
"YDR110W",-0.212996667586631,0.0148532610221248
"YPL225W",-0.103488422012743,0.0149412774457477
"YPR054W",0.338130622019066,0.0149620791485737
"YHR209W",-0.216325936863513,0.0149759065641564
"YCL019W",0.447114474275394,0.0150582997701548
"YBR079C",-0.103402732124224,0.0150928260436786
"YLR146C",-0.500999377861293,0.0150954152715157
"YER039C",0.346513316214764,0.0151197588690449
"YDR201W",0.33658340809023,0.0151229433926006
"YGL057C",0.336009885445846,0.0151385774981247
"YOL051W",0.0855825622354653,0.0152780276578665
"YLR313C",-0.279902675498546,0.0153082486824561
"YNL054W-B",0.204302985569219,0.015382488529292
"YMR295C",-0.12750850299274,0.0156813447237355
"YLR005W",0.151696656566211,0.0157268704087174
"YMR178W",-0.313917910853681,0.0158094507659115
"YJL129C",-0.163534534422669,0.0158389921659686
"YJL063C",0.172619258656148,0.0158494201017884
"YHR023W",-0.220614658659498,0.0158494201017884
"YGR122W",-0.254471264211273,0.0158555756452542
"YJL171C",0.270069871032339,0.0159292726463962
"YNL158W",0.252361290334363,0.0160440263981433
"YOL102C",-0.319354188645207,0.0161184046483465
"YER092W",-0.182907137379258,0.0162092953159563
"YIL099W",0.302246777897264,0.0163068335257949
"YDR154C",-0.720920371903945,0.0163167499219069
"YLR408C",-0.440942466805431,0.0163451391402954
"YEL023C",0.250737443316748,0.0163972574774103
"YLR393W",0.32640494674793,0.0164354775698228
"YBR285W",0.292033997466186,0.0164354775698228
"YDR034W-B",-0.390037851097532,0.0164611186747298
"YJR134C",-0.167511137616181,0.0164970274743296
"YNL225C",-0.211236185276002,0.0165847977434372
"YDR361C",-0.287872381927226,0.0165910764401283
"YMR123W",0.274132001612027,0.0166134433814269
"YDR207C",0.13422311943165,0.0166616977607483
"YOR261C",-0.142584217526823,0.0166727255954103
"YOL100W",-0.146720500418378,0.0167097453752133
"YKL071W",0.354359850206397,0.016770127221144
"YPL197C",-1.44348355860428,0.0169450806858881
"YOR154W",-0.222326712874624,0.0170035838769898
"YPR151C",0.227867263562562,0.0170035838769898
"YDL023C",-3.51154487365538,0.0171705876920602
"YGR264C",-0.152072656476004,0.0171898391069072
"YHR091C",0.155458183048937,0.017198946322105
"YBR200W",-0.153723868443521,0.0171996973877409
"YBR033W",0.196822448487489,0.0173406911384448
"YGR071C",-0.268498351000137,0.0173998134188225
"YIR014W",0.266688036190706,0.0174469692243906
"YLR272C",-0.205848594648231,0.0175787682665856
"YHR036W",0.236357367218835,0.01759213517933
"YDL164C",-0.195855767025734,0.0176699167878929
"YPL235W",-0.187705628719239,0.0176699167878929
"YGR150C",-0.180387749322975,0.0179094261121036
"YIL014W",-0.183294111045279,0.0180188466916986
"YBR294W",0.0743471209857545,0.0181216318937161
"YLR268W",0.188191757913592,0.0181435812589975
"YGL195W",-0.139228140478098,0.0181750815720193
"YPR110C",-0.156672413178748,0.0181750815720193
"YBR193C",0.280552000634663,0.0181980695550301
"YER048C",-0.118396732858959,0.018211989363011
"YER141W",0.122639543393287,0.0183168564711998
"YKL221W",0.329507786141993,0.0183188702329848
"YDR033W",-0.111561131763291,0.0183890220637027
"YGL174W",-0.294022399505866,0.0184247428610129
"YKR063C",-0.210471582407915,0.0184247428610129
"YLR319C",0.170049661034614,0.0184363692974218
"YLR364W",0.342579127188286,0.0186213523806981
"YDR388W",-0.0937529875081002,0.0186352370794264
"YLR219W",0.0905292150727925,0.0186352370794264
"YBL105C",-0.120932292074053,0.0186352370794264
"YNL233W",-0.18744674930031,0.0186352370794264
"YPL281C",0.96910182295129,0.018637665943089
"YGL157W",-0.491003958228155,0.0186493046999515
"YDR118W",-0.295774549619116,0.0186688368881112
"YIR005W",-0.412181604834121,0.0186688368881112
"YMR170C",0.209299799740561,0.0186701226618021
"YBR104W",-0.262296146651632,0.0187427642215626
"YJR061W",0.170921149442366,0.0187512948585342
"YDR237W",0.217385889532593,0.01876632261725
"YDR129C",0.105315648893814,0.0187794640068786
"YJR119C",-0.21539403050678,0.0188484423569925
"YPL278C",0.759532767279782,0.0189037686274765
"YMR236W",0.228791418003591,0.0189387638071337
"YIL082W-A",0.341643535058698,0.018970628040728
"YDL115C",0.130582218161867,0.0189975857371374
"YNL316C",-0.268281242930334,0.0190443318868418
"YIL133C",-0.130631683487045,0.0191195289873561
"YLR397C",-0.220437686585299,0.0191346357497725
"YDR190C",0.131216947642412,0.0192665590220305
"YOR090C",0.133148609272585,0.0192688682263515
"YNL080C",0.184381869232148,0.0193115703832699
"YIL056W",0.160042265607675,0.0193529921500148
"YBR155W",-0.193479633202912,0.0195122163190136
"YPR184W",0.0912442676857298,0.0195686957371873
"YML029W",0.158140613927031,0.0195686957371873
"YDR527W",-0.171867971360928,0.0196151124049201
"YMR183C",0.1435590701456,0.0196188108136715
"YPR157W",0.459758143456828,0.0197605708029303
"YMR242C",0.123146543553639,0.0198231553941186
"YJL184W",0.231129002897195,0.0200654012069881
"YHR152W",0.180258831803546,0.0200769738193461
"YJR107W",0.196788551114582,0.0201049019312672
"YOR286W",0.22335223214856,0.0201051190353198
"YOR363C",0.120202963894244,0.0201391775931902
"YJL103C",-0.118902126478876,0.0201423026942076
"YDR416W",-0.242222434300648,0.0201569795264109
"YML035C",-0.154323960007936,0.0202350880989106
"YOR122C",0.115288300263821,0.0202446703069408
"YOR294W",-0.174220728280365,0.0202469669487457
"YMR119W",-0.17920105271037,0.0202469669487457
"YBR288C",-0.298059389014486,0.0203154660435055
"YGL064C",-0.279427381188084,0.0204130662761801
"YGR216C",-0.270888884633452,0.0204166638962096
"YER043C",-0.105721618196838,0.0204564791999789
"YDR433W",-1.20524898313888,0.0205003032604627
"YCR052W",0.169468231129235,0.0205003032604627
"YIL125W",0.071141963775418,0.0205174088469155
"YDR471W",0.14061055987308,0.0206463426243119
"YGL128C",0.211187090943479,0.0207143007710437
"YGR149W",-0.157389946224019,0.0207241772582809
"YLR311C",-0.880055868457265,0.0207630414385935
"YNL191W",0.191581731122339,0.0207796806371638
"YLR212C",0.225333669471289,0.0207951431552093
"YNL281W",0.118597939667633,0.020884172935256
"YHR177W",0.313532013015313,0.0209741283770855
"YGL151W",-0.150441453053671,0.0210246071285309
"YJL121C",0.18702088499622,0.0211279595085641
"YML051W",0.232171998370097,0.0211323969193543
"YPL237W",-0.234355365982707,0.0212043970722992
"YFR021W",0.232022664633422,0.0212501760063888
"YDL244W",0.671326459175874,0.0212999349542241
"YAR029W",-1.78913688833935,0.0213292721353438
"YOR380W",0.264294509019333,0.0213480099325344
"YPR084W",-0.180445038708933,0.0213682147397897
"YFL008W",-0.145209748877183,0.0215361194945263
"YOL155W-A",-1.81345051254697,0.0215569675892158
"YIL019W",-0.227134788370665,0.0215569675892158
"YIL166C",-0.315692429523375,0.02156195785196
"YMR304W",-0.0840970274016227,0.0215704324037931
"YDR312W",-0.203717038030626,0.0216144112530797
"YDR068W",-0.132760946575449,0.0217200067282658
"YOL064C",0.14006439281058,0.0220111000512745
"YOR182C",-0.190894998079944,0.0221432241973176
"YBR094W",-0.155174858521382,0.0221432241973176
"YDR317W",-0.336250666762975,0.022233724790595
"YDR303C",-0.216286628556746,0.0222424272521428
"YDR467C",-1.03115413916814,0.0222842920333372
"YBL036C",-0.132192787993471,0.0224857941252345
"YOR137C",-0.237012717494642,0.0225387315454669
"YJL127W-A",-0.814653439667375,0.0226632688445145
"YML038C",0.194223331678248,0.0227009887396644
"YKL046C",0.153896872213589,0.0227018580421064
"YGL225W",-0.204229239414636,0.0228907554773714
"YOL065C",0.248899664082632,0.0231465082175793
"YPL259C",-0.198613003380717,0.023159829257217
"YDR532C",-0.199814415276342,0.0232273585398077
"YBR096W",-0.204293734466249,0.0232273585398077
"Q0020",-2.59866316965422,0.0232828170634385
"YOR003W",0.199425281909527,0.0233716851432157
"YAL035W",-0.0964875465358067,0.0233802205054435
"YCL005W-A",-0.689080504268124,0.0233843976766244
"YPL037C",0.136078066466288,0.0233964559330139
"YLR176C",-0.316092621167637,0.0234159585364139
"YOR092W",0.236061680032488,0.0234583053986302
"YNL164C",-0.186739948555997,0.0234869590043697
"YLL060C",0.298875115181511,0.0235146331606351
"YIL113W",0.360311595074556,0.0235599383460287
"YDR376W",0.214120510468458,0.0235915530063195
"YGR026W",-0.149478869195373,0.0236735198941598
"YHR218W",0.429342508165869,0.0237102769889023
"YBL086C",0.142430939059732,0.0237352502088615
"YKL168C",0.188077337934716,0.0238673836709673
"YPL061W",-0.0489050165300007,0.0239166345165448
"YDR064W",-0.126706595463882,0.02394685536257
"YGR005C",0.118729188574167,0.0240165732077235
"YDR130C",0.249790046905176,0.0240585183053022
"YDR360W",-1.34681320796463,0.0240585183053022
"YGR168C",-0.256838464161847,0.0240704837533661
"YGR146C-A",1.20100638340522,0.024096075858485
"YBR126W-A",-0.563370608603824,0.0241253215618834
"YDR071C",-0.14006101623421,0.0241491869452356
"YDR069C",0.205506017336337,0.0241491869452356
"YIL177C",0.83276957090346,0.0241491869452356
"YDR131C",0.24680562289564,0.0242081112245077
"YBR296C-A",1.09804048641481,0.0242438775022296
"YCR081W",-0.262245797231553,0.0243989166134545
"YOL157C",0.366823426510314,0.0246797125034555
"YNL018C",0.591199409739368,0.0247085056390134
"YLL004W",-0.340015335305804,0.0248090558485831
"YNL127W",-0.206246689760269,0.0249451204953566
"YGR058W",0.204936615427197,0.0249640334301236
"YDR275W",-0.158276051040375,0.0249770827772034
"YER122C",-0.0799027858873492,0.0250613884262976
"YDR545W",0.795863797896966,0.0250663279932411
"YGR224W",0.307647832825044,0.0251093473462094
"YIL016W",0.390219765443069,0.0252757023408738
"YOL016C",-0.1532956840066,0.025357294303234
"YEL044W",0.146172000643856,0.025357294303234
"YBR166C",-0.173211316006358,0.0253797712438164
"YHR040W",-0.180722249009496,0.0254937030027582
"YKL132C",0.656983616481926,0.0255019549566818
"YMR142C",0.107355062699782,0.0255401019852047
"YER040W",-0.171836461961709,0.0257099998520112
"YFR039C",-0.177387473521841,0.0257278708753931
"YLR207W",0.169979439141741,0.0258678587439385
"YPR102C",0.208148025691535,0.0258922544657949
"YPL082C",-0.1827801465103,0.0260347183959911
"YNL171C",-2.69470527719331,0.0261440047870187
"YDR229W",0.14432822918711,0.0262232829634303
"YFR016C",-0.102857296918178,0.0263847668549761
"YOR043W",0.116260046192212,0.0264175685663494
"YKL124W",-0.138772207283079,0.0264288894159933
"YJL078C",0.106105498312896,0.0264436396227715
"snR13",2.09484209887668,0.0264807786103707
"YCR059C",0.20762954682138,0.0264812672994612
"YNL077W",0.106910094872244,0.0267166996540965
"YPL047W",0.328111656262972,0.0268489255066857
"YMR158C-A",-0.779321874590859,0.026888799589319
"YKL005C",0.151773411737945,0.0268972854937224
"YDR505C",-0.111062346411224,0.0269708216707462
"YNL177C",-0.121099736468024,0.0269889753878437
"YNR038W",-0.200795817919428,0.0270637070638776
"YGR261C",-0.153224596979763,0.027077847226524
"YBL072C",0.130592803562414,0.0270858890225465
"YLL032C",-0.246867717270022,0.0270992445785444
"YDL210W",0.483492940762776,0.0272927304195897
"YLR360W",-0.308706299120981,0.0274037745499151
"YMR180C",0.262256688353705,0.0276372560455186
"YKL081W",0.133866268209731,0.0276521661084819
"YIL107C",-0.0882859460835811,0.0277235551181245
"YMR077C",-0.217900133988896,0.0278633137697404
"YMR271C",0.213375364435892,0.0278842389804537
"YDR356W",-0.21508722409343,0.0280476933306113
"YDL103C",0.172716594566422,0.0280960025191046
"YPL195W",-0.145924188721233,0.0281243928900528
"YOR256C",-0.11675973182394,0.0281430301794721
"YJL172W",0.146487649458132,0.0281430301794721
"YLR093C",-0.103558337283938,0.0283119498032559
"YOR219C",-0.179603151541726,0.0284232438524037
"YMR109W",-0.134183424694018,0.0284232438524037
"YLR122C",1.08238830218831,0.0284912742118784
"YOR006C",0.172938677788716,0.0285830346072885
"YNL102W",-0.215708639664607,0.0285830346072885
"YIL006W",0.256576573561075,0.0288033813992704
"YNR064C",-0.351017875357939,0.0288497414332372
"YNL049C",-0.211794084565963,0.0291478910291863
"YDR456W",0.156546582580984,0.0291750555880292
"YGL219C",0.124948725626909,0.029178471750404
"YAL037W",0.349957767871829,0.0292786159364844
"YER124C",0.178416010973105,0.029488022491441
"YEL073C",0.450689923906867,0.0294918239780704
"YFR046C",0.232278681595763,0.0295767513312431
"YFL048C",0.171309078738526,0.0295970136612055
"YBR268W",0.25113484698298,0.0296055604890004
"YLR030W",0.209581102920331,0.0297212651961709
"YGL181W",0.122255443061282,0.0297602258520893
"YHR011W",0.264345995047169,0.029840700014508
"YHL010C",0.193618276416618,0.0298554751988872
"YPL176C",-0.126631351886306,0.0299123682106025
"YAR020C",-0.45450229277422,0.0299281250665652
"YBR030W",0.257790102050281,0.0300122045951215
"YER066C-A",-0.69829639893652,0.0302549202896778
"YMR111C",-0.212194848454317,0.0304566706122776
"YGR078C",-0.285903286400986,0.0304824261428899
"YDL018C",0.25609152560446,0.0305349516891463
"YOL103W",-0.171704944025657,0.0307263510629993
"YNL160W",-0.0715379887819256,0.0307668842827975
"YHR103W",-0.144048189135722,0.0308815256473196
"YIR018C-A",0.652824132445726,0.0309031074721891
"YER023W",0.154534434321715,0.0309040674403136
"YGR166W",-0.244107467194259,0.0309442656021744
"YNL196C",-0.471740385154112,0.0309973101521707
"YLR050C",0.344236663945628,0.0311378145905816
"YDR421W",-0.188033763961972,0.0311863496454303
"YNR045W",0.167797202594746,0.0312336210449366
"YMR019W",-0.173803336733932,0.0313335648236911
"YDR358W",0.134064082193453,0.0314003447690418
"YGL051W",0.57660875576181,0.0316368594057624
"tQ(UUG)L",-1.86466076621793,0.0316767427562358
"YLL020C",-0.835245434672263,0.0316770595912748
"YMR259C",-0.252192643189948,0.0318085555198272
"YOR262W",-0.20169752328924,0.0318365197279425
"YLR433C",-0.142333485382798,0.0319087109650697
"YNL262W",-0.189145601055199,0.0319087109650697
"YNL243W",0.0955083244127035,0.0319087109650697
"YOR128C",-0.139107352205985,0.0319115820044652
"YJR078W",0.131522856028075,0.0319115820044652
"YNL219C",-0.145183400771514,0.0319852719232455
"YDR453C",-0.252177273838445,0.0320266218427129
"YGL114W",0.140116697342784,0.0321077942154764
"YPR091C",0.156309508217901,0.0322192676432592
"YER164W",0.131114733464206,0.0324538128298433
"YER129W",-0.13074225167072,0.0325557668090708
"YIL044C",-0.214589864339807,0.0325616252294544
"YDL107W",-0.209364852288979,0.0325953265001984
"YPR100W",-0.512981726472835,0.0327526571584502
"YLR285C-A",-0.958862861242628,0.032762524766151
"YER128W",0.225216379821518,0.0328157191985439
"YGL201C",0.149711079213203,0.0329577521387625
"YDR163W",0.126291088604666,0.0330378104804174
"YER113C",-0.240215581377597,0.0330678375668457
"YLR293C",-0.127303951552533,0.0331253056855475
"YAL023C",0.117359687783345,0.0332433856238741
"YDL054C",0.14357163014385,0.0332655731946681
"YBR018C",0.662384432371982,0.0332793683017646
"YKL074C",-0.196005082375323,0.0333357087062452
"YDL072C",0.138237414222329,0.0335344013611107
"YJR102C",-0.262362773375603,0.0336731140598245
"YDR090C",0.238114491514978,0.0337050440919603
"YKL021C",-0.164815987305403,0.033781056128625
"YGL112C",-0.143424072305764,0.0337821696203485
"YKL165C",-0.227333655744429,0.033832869781982
"YMR305C",-0.089802687424332,0.0339339838643358
"YPL230W",0.0749961202979532,0.0339542501445677
"YLR420W",-0.161332954319136,0.0340919472483537
"YLR071C",-0.154459321834749,0.0342564789372115
"YER143W",0.0929414678775982,0.0343968667935608
"YDL192W",-0.164787940560747,0.0344360735445823
"YIL134W",-0.285466827782107,0.0344360735445823
"YDL069C",-0.843956685643112,0.0344700764593269
"YGL212W",0.262750220192656,0.0347185109276835
"YOR192C",0.370550949083009,0.034743035910649
"YGL208W",0.152940853702296,0.0347679526657358
"YGL236C",0.200316116579515,0.0348059136635614
"YDR177W",0.113795365251639,0.034981622886077
"YLR087C",-0.201754096364926,0.0350634799788793
"YLR038C",0.137220985340162,0.0351176845976729
"YPR105C",-0.190481407746282,0.035157847412393
"YML098W",0.1509616038695,0.035157847412393
"tN(GUU)N2",3.85226394574858,0.035157847412393
"YBR210W",-0.357863629682017,0.0352687778580067
"YOR067C",-0.217256463761606,0.0353847970212896
"YPR052C",0.369802514619811,0.0354076987702499
"YOR121C",-0.640551961905444,0.0354418082282885
"YER130C",-0.223978835936473,0.0354418082282885
"YDR016C",-0.499398161002609,0.0354935134950414
"YGL200C",0.117874777845577,0.0354935134950414
"YDR285W",-0.24900529551159,0.0354942458486197
"YBL101C",-0.117826164502786,0.0357628910471986
"YDL215C",-0.076759292232704,0.0358220301203008
"YPL010W",-0.188844314046612,0.0359070140365193
"YNL333W",0.356282390712864,0.0359136759761927
"YNL172W",-0.209549324789837,0.0359480216823946
"YKL162C",-0.218302704980019,0.0360416006102059
"YPL110C",-0.132072249762498,0.0363894692060544
"YGL013C",-0.118671806238824,0.0365771578269721
"YNL044W",0.17694219605483,0.0365771578269721
"YJL168C",0.189574365067671,0.036710420785778
"YJR112W",0.260329175389796,0.0367813230551998
"YGL134W",-0.15991261433141,0.0368561430766112
"YMR048W",0.182377105896104,0.0369637588453149
"YML101C",0.337157270999581,0.0370170598584584
"YJL211C",0.398811101591751,0.0370636065527496
"YLR118C",-0.268133888376467,0.0373536231349796
"YGL028C",0.152489803336208,0.0378134065506166
"YBL100W-B",0.266170486263744,0.0378298127796338
"YBR216C",-0.195635930369005,0.0379035523411472
"YMR252C",0.253713045677043,0.0382669082434727
"YEL012W",0.0941885357651881,0.0382669082434727
"YOR040W",0.125598808339533,0.0383213877298041
"YDR288W",-0.210332191772356,0.0383929999595651
"YNL203C",-1.29653214540439,0.0383929999595651
"YKL173W",-0.142836336374325,0.0384313312594512
"YDL140C",0.0715679361680534,0.0385461971566073
"YMR054W",0.107561119534555,0.038653911189337
"YIL112W",-0.124497570557841,0.038653911189337
"YOR271C",0.149520430453838,0.0387216996433301
"YML077W",-0.251707526767266,0.0387871351511249
"YOR259C",0.0785563536406994,0.0388857632279219
"YNL245C",0.259805026240403,0.0389868295458294
"YAL063C",0.49261440367265,0.0390509851179871
"YNL290W",0.160929624412005,0.0393924988765772
"YLR322W",-3.55081237397946,0.0394862182935112
"YPL041C",-0.449096686158223,0.039861324404325
"YOR386W",-0.192699521638515,0.0399082525381757
"YDR292C",-0.119374793414736,0.0400596252508735
"YMR201C",0.144842135678298,0.0402753594959046
"YPR007C",0.421372375130415,0.0405970735461322
"YIL009W",0.193713975599057,0.0405970735461322
"YOL159C-A",0.669895103334519,0.0406269419973741
"YIL018W",0.107491182354617,0.0406957651031018
"YFL002C",-0.180255260826287,0.0407980649708863
"YCR054C",-0.262596453771314,0.0408219637682501
"YKR085C",0.229662408439304,0.0408608544405559
"YKL140W",0.171166270564356,0.0409282884690476
"YAL016C-A",-0.628423721133016,0.0410020518208131
"YBL109W",1.58918240907468,0.0410243773355978
"YPL030W",-0.258178821075291,0.041218564195983
"YGR167W",-0.0883945766568929,0.0414074183580123
"YIL119C",-0.184321369840415,0.041416288245004
"YOL159C",-0.318937014496441,0.0414174163669149
"YDR103W",-0.164346746928531,0.0414397318382287
"YNL065W",-0.260749489333129,0.0415388055123833
"YOR393W",3.81823459757167,0.0415560149356987
"YJR141W",0.406034943850435,0.0415560149356987
"tT(AGU)H",3.81823459757167,0.0415560149356987
"YDR210C-D",0.624277262809702,0.041581147270084
"YHR132C",-0.117688578614909,0.0418745717501519
"YNL012W",0.158063900678313,0.0419692338384607
"YDR396W",-0.743513671156166,0.0419769703004785
"YIL075C",-0.0676524246174992,0.0419769703004785
"YDR515W",-0.172526486738181,0.0421666754611867
"YBR289W",0.135649574918473,0.0421711833781246
"YBL057C",0.216507374781517,0.0422107989860183
"YBL080C",0.194505984878734,0.0427527689352401
"YKR037C",0.220268668573536,0.0428480922372297
"YLR392C",0.150233843016461,0.0431587565155185
"YMR004W",-0.127434517391505,0.0431595574892753
"YER139C",-0.196683896109801,0.0437491762701806
"YOL121C",0.159185212644445,0.0437912405170859
"YOR291W",-0.176329629991937,0.0440155859161869
"YPL248C",0.157747644816754,0.0441060295618805
"YKL189W",-0.212763185767064,0.044189783368255
"YLL038C",0.292435032942999,0.044331205675106
"YMR175W-A",-0.718275854582925,0.0443916987676486
"YLR334C",-2.00136238255536,0.0444354825652165
"YJL197W",-0.147063071940239,0.0444354825652165
"YGL258W",0.849758155891921,0.0445116099413468
"YMR279C",0.243982487680745,0.0445901972095581
"YPL228W",0.160682095633081,0.0447624309915057
"YJL185C",0.185339943169719,0.0449393416300249
"YNL283C",0.145232205627223,0.045042768602954
"YLR081W",0.324442425605194,0.0451551591737536
"YPR049C",-0.166813777250423,0.0451551591737536
"YJL225C",0.868116816483346,0.0453389583656877
"YDL060W",-0.128788839103564,0.0453501857558926
"YLR107W",-0.179382011482505,0.0453546133128826
"YDL238C",0.303781107635106,0.0453715680724045
"YLR333C",0.216638008924123,0.0453816109168606
"YGR255C",-0.14638259241644,0.0455443981133327
"YGR296W",1.06767216309755,0.0458594714801885
"YKL053W",-3.17874222054282,0.0460124180988349
"YJL177W",-0.120479026145242,0.0461050960408921
"YER175W-A",-0.96786895204561,0.0461050960408921
"YLR080W",0.125162494599802,0.0462050218604826
"YIL017C",0.128738506802273,0.0462050218604826
"YOR052C",-0.0921937940749162,0.0462465499731059
"YOL056W",0.365326007580742,0.0462465499731059
"YGL096W",0.190710042957068,0.0464023381011885
"YHR133C",-0.325363434345405,0.0464860938618463
"snR55",-1.52453050148168,0.0469393705002968
"YLR349W",1.25828795067733,0.0471717873742409
"YJL073W",-0.180713446572296,0.0471893626316708
"YBR240C",0.309226057317582,0.0472562143915634
"YKL174C",-0.206971674112137,0.04741206418421
"YBR160W",0.156649489503744,0.047528702363304
"YDR137W",-0.139717079362449,0.0475487545024691
"YPR080W",0.0970359285673677,0.0475741494041894
"YBR159W",0.149568460283573,0.0476320641582143
"YJL173C",-0.211932757396653,0.0476893693395519
"YPL145C",-0.0931767711927738,0.0478997380955648
"YHR020W",-0.136270047269793,0.0479354849139266
"YGR221C",0.202893500898294,0.0480577814035411
"YBR281C",-0.14842576086011,0.0480648405846665
"YMR184W",-0.225430024444263,0.0481530829180106
"YDL129W",-0.204611617180703,0.0483452393249006
"YFL047W",-0.135692389155771,0.0483452393249006
"YNL256W",-0.156015710885984,0.0483885127372453
"YML072C",0.0900983159446727,0.0486357562087853
"YPL270W",0.120547216521137,0.0486393224236472
"YKL109W",0.0877275089128171,0.0487290162381961
"YLL005C",-0.203193834790553,0.0487593515100716
"YOR156C",0.179770201743625,0.0490025662719926
"YBL060W",-0.173992684280656,0.0490298384648596
"YMR188C",-0.144389129684771,0.0491357380559269
"YPL018W",0.211814817379354,0.0493371506992548
"YOR295W",0.235533852229464,0.049540330246711
"YDR004W",0.157355984073503,0.0498109250043586
"YPR040W",0.157789975337789,0.0498186748016545
"YER078C",-0.242198768727374,0.0499401120110339
"YPR026W",-0.100693720217294,0.0499859851069135
"YGL211W",0.186600920766433,0.049994519945801
